Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle
2,0,0
4,0,0
6,0,0
8,0,0
10,0,0
12,0,0
14,0,0
16,2,45.0
18,1,27.0
20,2,51.5
22,5,66.0
24,5,31.0
26,3,41.0
28,5,46.0
30,7,118.85714285714286
32,10,47.0
34,5,59.0
36,13,76.84615384615384
38,10,35.8
40,10,66.8
42,11,84.27272727272727
44,10,92.7
46,13,91.84615384615384
48,15,102.86666666666666
50,16,108.75
52,14,144.28571428571428
54,18,83.0
56,15,121.0
58,21,96.04761904761905
60,18,74.27777777777777
62,18,127.16666666666667
64,17,135.58823529411765
66,17,108.52941176470588
68,15,73.26666666666667
70,29,125.62068965517241
72,21,78.52380952380952
74,15,69.93333333333334
76,26,152.53846153846155
78,24,165.5
80,34,127.17647058823529
82,27,137.96296296296296
84,30,155.2
86,25,108.0
88,29,165.51724137931035
90,29,131.17241379310346
92,29,133.17241379310346
94,31,154.61290322580646
96,21,83.28571428571429
98,37,171.0
100,33,117.0
102,34,139.64705882352942
104,32,168.125
106,50,239.28
108,33,153.8181818181818
110,36,230.33333333333334
112,31,132.0
114,48,194.5
116,38,189.6315789473684
118,43,237.5581395348837
120,43,193.27906976744185
122,48,167.41666666666666
124,46,196.95652173913044
126,48,146.0
128,47,173.93617021276594
130,40,113.175
132,42,179.21428571428572
134,49,176.46938775510205
136,44,215.63636363636363
138,40,188.2
140,42,188.38095238095238
142,53,274.49056603773585
144,50,356.76
146,58,251.5344827586207
148,57,165.0
150,48,203.25
152,57,199.21052631578948
154,61,263.0983606557377
156,72,254.41666666666666
158,42,173.0
160,48,305.25
162,62,316.51612903225805
164,65,318.03076923076924
166,55,225.78181818181818
168,54,272.1111111111111
170,72,456.3333333333333
172,58,237.79310344827587
174,70,451.2
176,56,156.42857142857142
178,52,202.0
180,69,399.7536231884058
182,59,207.0
184,75,359.6933333333333
186,54,373.05555555555554
188,65,214.0
190,64,309.1875
192,63,216.0
194,81,294.7654320987654
196,57,218.0
198,60,218.0
200,66,422.42424242424244
202,75,267.97333333333336
204,68,378.11764705882354
206,73,471.82191780821915
208,71,437.19718309859155
210,73,439.54794520547944
212,70,347.65714285714284
214,75,344.41333333333336
216,78,344.43589743589746
218,69,245.0
220,81,498.4567901234568
222,85,644.4470588235295
224,74,603.8108108108108
226,74,557.1756756756756
228,87,726.8620689655172
230,72,465.4166666666667
232,82,392.7073170731707
234,85,392.7647058823529
236,66,500.04545454545456
238,80,708.9625
240,89,735.4494382022472
242,67,377.13432835820896
244,76,702.1315789473684
246,95,526.3368421052631
248,94,425.3191489361702
250,66,556.8181818181819
252,103,633.6213592233009
254,81,325.0
256,104,486.13461538461536
258,82,535.3658536585366
260,99,564.010101010101
262,88,468.0681818181818
264,98,519.234693877551
266,64,716.0625
268,109,737.4128440366973
270,85,424.0705882352941
272,96,483.3958333333333
274,92,701.7717391304348
276,92,500.10869565217394
278,114,534.8157894736842
280,79,533.2151898734177
282,103,761.3592233009708
284,99,650.2222222222222
286,104,510.4230769230769
288,74,473.4594594594595
290,81,996.4691358024692
292,108,923.2592592592592
294,84,656.0357142857143
296,99,697.4444444444445
298,104,908.5
300,101,937.5742574257425
302,105,1005.1714285714286
304,96,913.125
306,97,674.5360824742268
308,88,1070.5113636363637
310,116,1281.3793103448277
312,121,655.8925619834711
314,100,788.56
316,94,637.9574468085107
318,95,730.0947368421052
320,111,1009.3783783783783
322,104,1144.4615384615386
324,104,904.5384615384615
326,83,1130.3493975903614
328,112,1136.642857142857
330,128,999.8515625
332,97,695.5876288659794
334,109,678.4954128440367
336,102,787.5
338,94,1021.4787234042553
340,132,1326.75
342,112,966.3303571428571
344,70,956.7571428571429
346,150,1205.7333333333333
348,108,827.4722222222222
350,99,1170.3030303030303
352,125,1302.296
354,103,1072.514563106796
356,123,1172.3333333333333
358,128,994.8046875
360,95,1036.5052631578947
362,119,1228.764705882353
364,113,1277.0
366,123,1053.1626016260163
368,105,1033.5523809523809
370,126,1513.984126984127
372,107,1263.822429906542
374,118,1413.0338983050847
376,110,1379.5545454545454
378,127,1293.3543307086613
380,110,1190.4545454545455
382,130,1303.1538461538462
384,92,1454.0869565217392
386,127,1538.1259842519685
388,130,1439.9384615384615
390,116,1331.4655172413793
392,94,1360.9468085106382
394,126,1504.6507936507937
396,142,1428.9718309859154
398,96,1250.875
400,139,1375.3453237410072
402,110,1322.6363636363637
404,119,1512.4705882352941
406,121,1513.4214876033059
408,121,1640.3388429752067
410,112,1728.9285714285713
412,141,1641.2553191489362
414,113,1258.6017699115043
416,125,1445.392
418,127,1559.1417322834645
420,149,1360.0738255033557
422,104,1204.25
424,150,1473.2533333333333
426,106,1492.6415094339623
428,133,1361.015037593985
430,153,1494.751633986928
432,97,1437.6907216494844
434,119,1458.5210084033613
436,137,1609.3430656934306
438,143,1481.3706293706293
440,130,1558.7076923076922
442,112,1687.1785714285713
444,149,1381.6711409395973
446,125,1494.52
448,118,1680.0338983050847
450,149,1740.1208053691275
452,124,1667.3709677419354
454,126,2062.0714285714284
456,151,1550.8013245033112
458,120,1734.8
460,121,1739.8264462809918
462,131,1948.9847328244275
464,117,2237.5384615384614
466,136,2070.2132352941176
468,115,2298.2521739130434
470,144,1673.0
472,132,2021.090909090909
474,137,1605.6131386861314
476,107,1630.4953271028037
478,134,2044.5820895522388
480,125,1553.8
482,123,2767.9268292682927
484,166,2326.975903614458
486,123,2212.4146341463415
488,121,2093.0661157024792
490,116,2153.9655172413795
492,151,2155.9205298013244
494,132,2337.568181818182
496,168,2420.9285714285716
498,127,2277.472440944882
500,126,1991.6666666666667
502,131,2420.4885496183206
504,161,2185.5403726708073
506,139,2235.4748201438847
508,155,1871.4774193548387
510,119,2461.924369747899
512,171,2062.251461988304
514,128,1755.75
516,161,1631.5962732919254
518,111,1683.972972972973
520,145,2138.158620689655
522,139,2043.589928057554
524,145,2459.11724137931
526,131,2454.7786259541986
528,140,2386.5142857142855
530,157,2407.4458598726114
532,169,2466.6331360946747
534,115,1945.7826086956522
536,155,1899.1290322580646
538,106,1819.301886792453
540,139,2159.8489208633096
542,141,2478.4751773049647
544,159,2349.4025157232704
546,153,2709.6013071895427
